TIMESTAMP_START,TIMESTAMP_END,TA,SW_IN,PA,P,VPD,WS,WD,RH,USTAR,NEE,year,month,day,hour,minute,WD[rad],W_v_axis,V_SIGMA,MO_LENGTH,NEE_0,TIMESTAMP_END,NEE_1,NEE_2
2017-03-03 09:00:00,2017-03-03 09:30:00,272.061,231.297,78.25,0.0,220.5,0.862,20.4011,65.86,,0.70238,2017,3,3,9,0,0.3558858555555556,0.30033877105735673,0.6831677267269887,,,2017-03-03 09:30:00,0.70238,0.70238
2017-03-03 09:30:00,2017-03-03 10:00:00,272.19399999999996,277.073,78.23,0.0,206.6,0.207,42.2475,60.48,0.062,0.182188,2017,3,3,9,30,0.7369841666666667,0.1391159543540458,0.6831677267269887,4.2284,,2017-03-03 10:00:00,0.182188,0.182188
2017-03-03 10:00:00,2017-03-03 10:30:00,272.32599999999996,366.173,78.25,0.0,192.79999999999998,1.122,197.419,59.93,,0.839539,2017,3,3,10,0,3.4438647777777778,-0.33400827550455664,0.6831677267269887,,,2017-03-03 10:30:00,0.839539,0.839539
2017-03-03 10:30:00,2017-03-03 11:00:00,272.541,404.955,78.24,0.0,175.6,1.895,160.325,60.77,0.19901,0.811901,2017,3,3,10,30,2.7967805555555554,0.6405475993601003,0.6831677267269887,43.56547811,,2017-03-03 11:00:00,0.811901,0.811901
2017-03-03 11:00:00,2017-03-03 11:30:00,272.756,478.347,78.23,0.0,158.29999999999998,1.318,193.676,61.68,0.14389,0.523906,2017,3,3,11,0,3.3785702222222223,-0.3094212490320829,0.6831677267269887,22.774765309999996,,2017-03-03 11:30:00,0.523906,0.523906
2017-03-03 11:30:00,2017-03-03 12:00:00,272.897,502.574,78.21,0.0,160.1,1.007,322.792,62.24,0.12338,0.517304,2017,3,3,11,30,5.630927111111111,-0.6112314524752912,0.6831677267269887,16.74488684,,2017-03-03 12:00:00,0.517304,0.517304
2017-03-03 12:00:00,2017-03-03 12:30:00,273.03799999999995,454.935,78.2,0.0,161.8,0.85,238.482,65.18,0.20228,0.819007,2017,3,3,12,0,4.160186,-0.7236653368896415,0.6831677267269887,45.00891823999999,,2017-03-03 12:30:00,0.819007,0.819007
2017-03-03 12:30:00,2017-03-03 13:00:00,273.10699999999997,458.651,78.17,0.0,161.9,1.157,195.767,64.59,0.28218,0.541486,2017,3,3,12,30,3.4150465555555556,-0.3124578109454668,0.6831677267269887,87.58810763999999,,2017-03-03 13:00:00,0.541486,0.541486
2017-03-03 13:00:00,2017-03-03 13:30:00,273.176,438.031,78.13,0.0,161.9,0.644,247.201,67.15,0.24872,0.671079,2017,3,3,13,0,4.312284111111111,-0.5931369771922032,0.6831677267269887,68.04780224,,2017-03-03 13:30:00,0.671079,0.671079
2017-03-03 13:30:00,2017-03-03 14:00:00,273.24199999999996,424.37,78.09,0.0,165.6,0.443,271.301,66.67,0.16692,0.516164,2017,3,3,13,30,4.7326952222222225,-0.44290866906252374,0.6831677267269887,30.648515040000007,,2017-03-03 14:00:00,0.516164,0.516164
2017-03-03 14:00:00,2017-03-03 14:30:00,273.308,386.83,78.05,0.0,169.2,0.761,99.8294,70.77,0.16478,0.599707,2017,3,3,14,0,1.7414684222222225,0.7499433074399111,0.6831677267269887,29.867693240000005,,2017-03-03 14:30:00,0.599707,0.599707
2017-03-03 14:30:00,2017-03-03 15:00:00,273.256,358.011,78.02,0.0,169.4,1.25,339.517,69.59,0.19919,0.416196,2017,3,3,14,30,5.922685444444444,-0.44092751148949816,0.6831677267269887,43.64432171,,2017-03-03 15:00:00,0.416196,0.416196
2017-03-03 15:00:00,2017-03-03 15:30:00,273.20399999999995,263.267,78.0,0.0,169.6,0.771,142.012,70.53,0.2081,0.348065,2017,3,3,15,0,2.4773204444444445,0.47531090531681475,0.6831677267269887,47.636171000000004,,2017-03-03 15:30:00,0.348065,0.348065
2017-03-03 15:30:00,2017-03-03 16:00:00,272.97799999999995,228.492,77.98,0.0,163.79999999999998,0.618,125.147,71.89,0.17851,0.738172,2017,3,3,15,30,2.183119888888889,0.5057184928277354,0.6831677267269887,35.052402109999996,,2017-03-03 16:00:00,0.738172,0.738172
2017-03-03 16:00:00,2017-03-03 16:30:00,272.751,178.436,77.96,0.0,158.0,1.103,151.587,73.3,0.20387,0.443312,2017,3,3,16,0,2.644351,0.5261343543521886,0.6831677267269887,45.71927459,,2017-03-03 16:30:00,0.443312,0.443312
2017-03-03 16:30:00,2017-03-03 17:00:00,272.51599999999996,137.25,77.93,0.0,155.7,1.632,143.212,77.32,0.09659,0.565229,2017,3,3,16,30,2.498253777777778,0.9789881757345374,0.6831677267269887,10.262590909999998,,2017-03-03 17:00:00,0.565229,0.565229
2017-03-03 17:00:00,2017-03-03 17:30:00,272.28,66.24,77.92,0.0,153.5,0.813,189.652,88.2,0.12388,0.498823,2017,3,3,17,0,3.308373777777778,-0.13496531953367785,0.6831677267269887,16.88087984,,2017-03-03 17:30:00,0.498823,0.498823
2017-03-03 17:30:00,2017-03-03 18:00:00,272.26599999999996,32.93,77.9,0.0,147.8,0.334,115.57,91.1,,0.481184,2017,3,3,17,30,2.0160544444444444,0.30143484186869585,0.6831677267269887,,,2017-03-03 18:00:00,0.481184,0.481184
2017-03-03 18:00:00,2017-03-03 18:30:00,272.25199999999995,0.0,77.89,0.0,142.1,1.779,148.262,85.7,0.12767,0.411444,2017,3,3,18,0,2.5863482222222225,0.9378016766533382,0.6831677267269887,17.929591790000003,,2017-03-03 18:30:00,0.411444,0.411444
2017-03-03 18:30:00,2017-03-03 19:00:00,272.152,0.0,77.9,0.0,138.79999999999998,0.207,286.708,87.5,0.05169,0.409147,2017,3,3,18,30,5.001461777777778,-0.19841128003852693,0.6831677267269887,2.9390417099999997,,2017-03-03 19:00:00,0.409147,0.409147
2017-03-03 19:00:00,2017-03-03 19:30:00,272.05199999999996,0.0,77.89,0.0,135.5,1.515,337.862,88.1,0.14864,0.409147,2017,3,3,19,0,5.8938148888888895,-0.5751031414896106,0.6831677267269887,24.30323456,,2017-03-03 19:30:00,0.409147,0.409147
2017-03-03 19:30:00,2017-03-03 20:00:00,272.20399999999995,0.0,77.88,0.0,136.9,1.126,347.623,84.7,0.16615,0.389816,2017,3,3,19,30,6.064090111111111,-0.24473220181434538,0.6831677267269887,30.366404749999997,,2017-03-03 20:00:00,0.389816,0.389816
2017-03-03 20:00:00,2017-03-03 20:30:00,272.35499999999996,0.0,77.88,0.0,138.3,0.42,39.7858,86.9,0.07414,0.42819,2017,3,3,20,0,0.6940411777777779,0.2686524616947683,0.6831677267269887,6.0464135599999995,,2017-03-03 20:30:00,0.42819,0.42819
2017-03-03 20:30:00,2017-03-03 21:00:00,272.604,0.0,77.88,0.0,140.0,0.427,25.1998,91.5,0.08147,0.434654,2017,3,3,20,30,0.43959651111111114,0.18172025733949967,0.6831677267269887,7.30109699,,2017-03-03 21:00:00,0.434654,0.434654
2017-03-03 21:00:00,2017-03-03 21:30:00,272.85299999999995,0.0,77.87,0.0,141.79999999999998,0.266,357.429,86.6,0.07316,0.489279,2017,3,3,21,0,6.235150333333333,-0.01277238997303207,0.6831677267269887,5.8876241600000006,,2017-03-03 21:30:00,0.489279,0.489279
2017-03-03 21:30:00,2017-03-03 22:00:00,272.861,0.0,77.85,0.0,141.4,0.217,342.569,87.6,0.09352,0.27967,2017,3,3,21,30,5.97592588888889,-0.06563111751088567,0.6831677267269887,9.62058944,,2017-03-03 22:00:00,0.27967,0.27967
2017-03-03 22:00:00,2017-03-03 22:30:00,272.87,0.0,77.83,0.0,141.0,0.935,341.184,90.4,,0.46984,2017,3,3,22,0,5.951765333333334,-0.30423596295895494,0.6831677267269887,,,2017-03-03 22:30:00,0.46984,0.46984
2017-03-03 22:30:00,2017-03-03 23:00:00,272.765,0.0,77.81,0.0,140.79999999999998,1.362,347.836,92.1,0.12064,0.46984,2017,3,3,22,30,6.067805777777778,-0.29108419411059294,0.6831677267269887,16.00941056,,2017-03-03 23:00:00,0.46984,0.46984
2017-03-03 23:00:00,2017-03-03 23:30:00,272.661,0.0,77.8,0.0,140.6,0.311,265.362,91.7,0.22113,0.456086,2017,3,3,23,0,4.629092666666667,-0.30992172176647803,0.6831677267269887,53.788324589999995,,2017-03-03 23:30:00,0.456086,0.456086
2017-03-03 23:30:00,2017-03-04 00:00:00,272.92199999999997,0.0,77.78,0.0,142.6,1.343,183.252,90.9,0.10155,0.737131,2017,3,3,23,30,3.1967293333333333,-0.07401104800088013,0.6831677267269887,11.343642749999999,,2017-03-04 00:00:00,0.737131,0.737131
2017-03-04 00:00:00,2017-03-04 00:30:00,273.18199999999996,0.0,77.76,0.0,144.6,0.498,259.507,93.8,0.18587,1.24647,2017,3,4,0,0,4.526955444444445,-0.4894624925914737,0.6831677267269887,38.00242259,,2017-03-04 00:30:00,1.24647,1.24647
2017-03-04 00:30:00,2017-03-04 01:00:00,273.222,0.0,77.73,0.05,145.1,2.876,186.129,95.1,0.19466,4.17699,2017,3,4,0,30,3.2469170000000003,-0.30235308450715404,0.6831677267269887,41.68176716,,2017-03-04 01:00:00,4.17699,4.17699
2017-03-04 01:00:00,2017-03-04 01:30:00,273.26099999999997,0.0,77.71,0.05,145.6,1.493,182.276,95.7,,0.514389,2017,3,4,1,0,3.179703555555556,-0.05688580375690746,0.6831677267269887,,,2017-03-04 01:30:00,0.514389,0.514389
2017-03-04 01:30:00,2017-03-04 02:00:00,273.263,0.0,77.7,0.11,144.9,1.146,191.674,95.7,0.20603,0.514389,2017,3,4,1,30,3.3436464444444445,-0.22998129943009563,0.6831677267269887,46.69319699,,2017-03-04 02:00:00,0.514389,0.514389
2017-03-04 02:00:00,2017-03-04 02:30:00,273.26399999999995,0.0,77.66,0.0,144.2,1.024,309.935,93.5,0.19058,1.25802,2017,3,4,2,0,5.4066438888888895,-0.786975369519205,0.6831677267269887,39.952810039999996,,2017-03-04 02:30:00,1.25802,1.25802
2017-03-04 02:30:00,2017-03-04 03:00:00,273.335,0.0,77.58,0.0,144.79999999999998,0.478,79.1193,82.9,0.10059,0.410988,2017,3,4,2,30,1.3801922333333332,0.4693434044744327,0.6831677267269887,11.13018291,,2017-03-04 03:00:00,0.410988,0.410988
2017-03-04 03:00:00,2017-03-04 03:30:00,273.405,0.0,77.53,0.06,145.3,0.735,42.4861,84.3,,0.46984,2017,3,4,3,0,0.7411464111111111,0.49622353182840906,0.6831677267269887,,,2017-03-04 03:30:00,0.46984,0.46984
2017-03-04 03:30:00,2017-03-04 04:00:00,273.41299999999995,0.0,77.47,0.45,145.1,0.64,35.876,88.3,,0.513396,2017,3,4,3,30,0.6258368888888889,0.37489648255306757,0.6831677267269887,,,2017-03-04 04:00:00,0.513396,0.513396
2017-03-04 04:00:00,2017-03-04 04:30:00,273.42199999999997,0.0,77.42,0.14,144.9,0.562,344.259,93.4,,0.5222,2017,3,4,4,0,6.005407,-0.15411152665529892,0.6831677267269887,,,2017-03-04 04:30:00,0.5222,0.5222
2017-03-04 04:30:00,2017-03-04 05:00:00,273.44399999999996,0.0,77.4,0.1,144.6,2.173,190.872,94.9,0.16678,1.56835,2017,3,4,4,30,3.3296560000000004,-0.40625699595189196,0.6831677267269887,30.597125240000004,,2017-03-04 05:00:00,1.56835,1.56835
2017-03-04 05:00:00,2017-03-04 05:30:00,273.467,0.0,77.4,0.31,144.3,4.371,188.215,95.8,0.30431,-4.98499,2017,3,4,5,0,3.283306111111111,-0.6173583004102826,0.6831677267269887,101.86503371000002,,2017-03-04 05:30:00,-4.98499,-4.98499
2017-03-04 05:30:00,2017-03-04 06:00:00,273.551,0.0,77.37,0.22,146.9,1.066,215.867,95.7,,1.56835,2017,3,4,5,30,3.7656798888888887,-0.6229243603130646,0.6831677267269887,,,2017-03-04 06:00:00,1.56835,1.56835
2017-03-04 06:00:00,2017-03-04 06:30:00,273.635,0.0,77.3,0.0,149.5,1.59,11.1467,95.4,0.17274,1.56835,2017,3,4,6,0,0.1944479888888889,0.3072276804436966,0.6831677267269887,32.82301836,,2017-03-04 06:30:00,1.56835,1.56835
2017-03-04 06:30:00,2017-03-04 07:00:00,273.78,0.0,77.24,0.05,154.0,0.411,7.98551,94.4,,1.31687,2017,3,4,6,30,0.13930278555555556,0.05706845472196052,0.6831677267269887,,,2017-03-04 07:00:00,1.31687,1.31687
2017-03-04 07:00:00,2017-03-04 07:30:00,273.92499999999995,4.13,77.18,0.08,158.5,1.646,179.377,95.1,0.13793,1.66612,2017,3,4,7,0,3.1291321111111112,0.02050952217473017,0.6831677267269887,20.927153389999997,,2017-03-04 07:30:00,1.66612,1.66612
2017-03-04 07:30:00,2017-03-04 08:00:00,273.984,26.359,77.17,0.08,159.1,3.084,176.39,95.8,,1.66612,2017,3,4,7,30,3.0770255555555557,0.19898660351718864,0.6831677267269887,,,2017-03-04 08:00:00,1.66612,1.66612
2017-03-04 08:00:00,2017-03-04 08:30:00,274.04299999999995,62.952,77.09,0.19,159.7,0.511,286.486,95.8,0.45225,-8.66132,2017,3,4,8,0,4.997589111111111,-0.4903583416143785,0.6831677267269887,224.98306875,,2017-03-04 08:30:00,-8.66132,-8.66132
2017-03-04 08:30:00,2017-03-04 09:00:00,274.05199999999996,89.633,76.99,0.0,161.20000000000002,0.536,242.703,92.1,,-5.8921,2017,3,4,8,30,4.233819,-0.47578274173066826,0.6831677267269887,,,2017-03-04 09:00:00,-5.8921,-5.8921
2017-03-04 09:00:00,2017-03-04 09:30:00,274.061,133.786,76.96,0.18,162.79999999999998,2.455,181.068,94.3,0.33479,-12.7869,2017,3,4,9,0,3.158630666666667,-0.04182629838204533,0.6831677267269887,123.29277850999998,,2017-03-04 09:30:00,-12.7869,-12.7869
2017-03-04 09:30:00,2017-03-04 10:00:00,274.084,159.837,76.9,0.28,172.4,2.653,188.648,95.4,,-9.51545,2017,3,4,9,30,3.290859555555556,-0.39453618923730144,0.6831677267269887,,,2017-03-04 10:00:00,-9.51545,-9.51545
2017-03-04 10:00:00,2017-03-04 10:30:00,274.106,129.387,76.84,0.41,182.0,2.493,180.527,95.5,0.24165,-9.06955,2017,3,4,10,0,3.1491932222222223,-0.018948035165701257,0.6831677267269887,64.23419475,,2017-03-04 10:30:00,-9.06955,-9.06955
2017-03-04 10:30:00,2017-03-04 11:00:00,273.93899999999996,142.921,76.8,0.64,187.20000000000002,2.358,190.212,95.5,0.24395,-38.8032,2017,3,4,10,30,3.3181426666666667,-0.4141456012180899,0.6831677267269887,65.46276275000001,,2017-03-04 11:00:00,-38.8032,-38.8032
2017-03-04 11:00:00,2017-03-04 11:30:00,273.772,122.705,76.73,1.1,192.4,1.288,192.476,95.4,0.28716,-5.8921,2017,3,4,11,0,3.357636888888889,-0.2761053464820696,0.6831677267269887,90.70695216000001,,2017-03-04 11:30:00,-5.8921,-5.8921
2017-03-04 11:30:00,2017-03-04 12:00:00,273.394,128.847,76.68,0.94,179.6,2.53,189.114,95.3,0.27568,-10.0309,2017,3,4,11,30,3.2989886666666672,-0.39656976436164193,0.6831677267269887,83.59940864,,2017-03-04 12:00:00,-10.0309,-10.0309
2017-03-04 12:00:00,2017-03-04 12:30:00,273.017,61.952,76.71,1.16,166.79999999999998,3.755,177.351,94.9,0.43688,-6.57333,2017,3,4,12,0,3.093789666666667,0.17943186028500632,0.6831677267269887,209.95054783999998,,2017-03-04 12:30:00,-6.57333,-6.57333
2017-03-04 12:30:00,2017-03-04 13:00:00,272.68399999999997,62.446,76.67,0.55,156.6,2.818,175.387,95.0,0.64405,0.713389,2017,3,4,12,30,3.059528777777778,0.23099652461689238,0.6831677267269887,456.28044275,,2017-03-04 13:00:00,0.713389,0.713389
2017-03-04 13:00:00,2017-03-04 13:30:00,272.351,180.382,76.64,0.09,146.5,6.553,175.601,94.7,0.53212,-0.715894,2017,3,4,13,0,3.063261888888889,0.5127767506824745,0.6831677267269887,311.46686384000003,,2017-03-04 13:30:00,-0.715894,-0.715894
2017-03-04 13:30:00,2017-03-04 14:00:00,272.36899999999997,174.777,76.64,0.0,149.4,5.85,187.588,91.6,,-0.421222,2017,3,4,13,30,3.272368444444445,-0.7628595868603225,0.6831677267269887,,,2017-03-04 14:00:00,-0.421222,-0.421222
2017-03-04 14:00:00,2017-03-04 14:30:00,272.387,256.292,76.66,0.17,152.29999999999998,4.34,176.744,93.0,,0.143801,2017,3,4,14,0,3.0832008888888893,0.2532762731417067,0.6831677267269887,,,2017-03-04 14:30:00,0.143801,0.143801
2017-03-04 14:30:00,2017-03-04 15:00:00,272.489,237.324,76.65,0.38,154.6,2.455,173.096,94.3,0.32798,0.700702,2017,3,4,14,30,3.0195635555555556,0.29883847284214354,0.6831677267269887,118.32796843999999,,2017-03-04 15:00:00,0.700702,0.700702
2017-03-04 15:00:00,2017-03-04 15:30:00,272.59099999999995,255.793,76.67,0.0,156.9,2.767,181.287,93.4,0.33993,-0.764909,2017,3,4,15,0,3.162451,-0.05771085958809469,0.6831677267269887,127.10764539,,2017-03-04 15:30:00,-0.764909,-0.764909
2017-03-04 15:30:00,2017-03-04 16:00:00,272.60499999999996,222.299,76.69,0.19,165.6,1.681,185.095,92.4,0.1659,-0.781146,2017,3,4,15,30,3.2288794444444444,-0.14654284529108216,0.6831677267269887,30.275091,,2017-03-04 16:00:00,-0.781146,-0.781146
2017-03-04 16:00:00,2017-03-04 16:30:00,272.618,170.695,76.69,0.0,174.3,1.226,310.28,92.4,,0.395322,2017,3,4,16,0,5.412662222222222,-0.9374806772313424,0.6831677267269887,,,2017-03-04 16:30:00,0.395322,0.395322
2017-03-04 16:30:00,2017-03-04 17:00:00,272.604,131.789,76.7,0.0,178.6,1.203,199.513,91.4,0.21328,-5.57475,2017,3,4,16,30,3.4803934444444447,-0.3998246199987329,0.6831677267269887,50.03719424,,2017-03-04 17:00:00,-5.57475,-5.57475
2017-03-04 17:00:00,2017-03-04 17:30:00,272.59,58.501,76.72,0.0,182.9,1.097,225.335,94.6,0.15708,0.850055,2017,3,4,17,0,3.930843888888889,-0.7786791865149311,0.6831677267269887,27.141539039999998,,2017-03-04 17:30:00,0.850055,0.850055
2017-03-04 17:30:00,2017-03-04 18:00:00,272.671,29.792,76.74,0.0,180.7,1.099,249.051,94.6,0.13065,1.18511,2017,3,4,17,30,4.344556333333333,-1.025486684946538,0.6831677267269887,18.776364749999995,,2017-03-04 18:00:00,1.18511,1.18511
2017-03-04 18:00:00,2017-03-04 18:30:00,272.75199999999995,2.233,76.76,0.22,178.4,0.582,303.927,94.8,0.09761,1.81438,2017,3,4,18,0,5.301837666666668,-0.48378591827988665,0.6831677267269887,10.48048331,,2017-03-04 18:30:00,1.81438,1.81438
2017-03-04 18:30:00,2017-03-04 19:00:00,272.851,0.0,76.8,0.11,183.8,0.805,301.121,94.9,0.14224,1.81438,2017,3,4,18,30,5.252888555555556,-0.690248638437563,0.6831677267269887,22.25543936,,2017-03-04 19:00:00,1.81438,1.81438
2017-03-04 19:00:00,2017-03-04 19:30:00,272.95,0.0,76.83,0.57,189.2,1.347,338.847,94.7,0.0934,1.81298,2017,3,4,19,0,5.910997666666666,-0.48984215635771405,0.6831677267269887,9.595916,,2017-03-04 19:30:00,1.81298,1.81298
2017-03-04 19:30:00,2017-03-04 20:00:00,272.253,0.0,76.85,0.32,185.5,1.131,336.724,94.3,0.12585,1.81298,2017,3,4,19,30,5.873963111111111,-0.4500202259157995,0.6831677267269887,17.422044749999998,,2017-03-04 20:00:00,1.81298,1.81298
2017-03-04 20:00:00,2017-03-04 20:30:00,271.55499999999995,0.0,76.89,0.71,181.8,0.516,304.103,94.6,0.08906,1.81298,2017,3,4,20,0,5.30490788888889,-0.4280408969281289,0.6831677267269887,8.724851959999999,,2017-03-04 20:30:00,1.81298,1.81298
2017-03-04 20:30:00,2017-03-04 21:00:00,271.546,0.0,76.92,0.49,179.9,1.822,181.022,94.7,0.08453,1.81298,2017,3,4,20,30,3.1578282222222223,-0.029579906495543165,0.6831677267269887,7.859852989999999,,2017-03-04 21:00:00,1.81298,1.81298
2017-03-04 21:00:00,2017-03-04 21:30:00,271.537,0.0,76.95,0.0,177.89999999999998,1.419,163.381,94.9,0.13077,1.81298,2017,3,4,21,0,2.850090777777778,0.40780792174748376,0.6831677267269887,18.810872189999998,,2017-03-04 21:30:00,1.81298,1.81298
2017-03-04 21:30:00,2017-03-04 22:00:00,271.481,0.0,76.99,0.0,186.8,0.269,125.456,94.9,0.07539,1.83336,2017,3,4,21,30,2.1885102222222224,0.2192900470484589,0.6831677267269887,6.252017309999999,,2017-03-04 22:00:00,1.83336,1.83336
2017-03-04 22:00:00,2017-03-04 22:30:00,271.42499999999995,0.0,77.01,0.0,195.70000000000002,0.262,35.2567,93.9,0.08663,1.74683,2017,3,4,22,0,0.6150335444444445,0.15117031108514245,0.6831677267269887,8.255232589999999,,2017-03-04 22:30:00,1.74683,1.74683
2017-03-04 22:30:00,2017-03-04 23:00:00,271.566,0.0,77.01,0.0,188.7,1.284,24.7776,89.1,0.14117,2.01431,2017,3,4,22,30,0.4322314666666667,0.5378651470792184,0.6831677267269887,21.921865789999995,,2017-03-04 23:00:00,2.01431,2.01431
2017-03-04 23:00:00,2017-03-04 23:30:00,271.707,0.0,77.01,0.0,181.6,0.879,32.3654,90.0,0.16427,2.01431,2017,3,4,23,0,0.5645964222222223,0.4703308504845417,0.6831677267269887,29.68309619,,2017-03-04 23:30:00,2.01431,2.01431
2017-03-04 23:30:00,2017-03-05 00:00:00,271.539,0.0,77.03,0.0,177.2,0.588,65.7769,89.1,0.11992,2.06491,2017,3,4,23,30,1.1474414777777777,0.5360889078721833,0.6831677267269887,15.81888704,,2017-03-05 00:00:00,2.06491,2.06491
2017-03-05 00:00:00,2017-03-05 00:30:00,271.37199999999996,0.0,77.05,0.0,172.8,0.686,42.2648,87.7,0.05083,2.07483,2017,3,5,0,0,0.7372859555555556,0.46118489921163897,0.6831677267269887,2.84205779,,2017-03-05 00:30:00,2.07483,2.07483
2017-03-05 00:30:00,2017-03-05 01:00:00,271.351,0.0,77.06,0.0,172.3,0.852,75.5213,83.9,0.11853,2.01431,2017,3,5,0,30,1.3174271222222222,0.8247985107443563,0.6831677267269887,15.454296989999998,,2017-03-05 01:00:00,2.01431,2.01431
2017-03-05 01:00:00,2017-03-05 01:30:00,271.33,0.0,77.07,0.0,171.9,1.122,51.9745,80.6,0.05258,2.01431,2017,3,5,1,0,0.9066662777777778,0.8835226008997759,0.6831677267269887,3.04112204,,2017-03-05 01:30:00,2.01431,2.01431
2017-03-05 01:30:00,2017-03-05 02:00:00,271.41499999999996,0.0,77.08,0.0,173.3,0.991,53.258,80.1,0.03604,2.07483,2017,3,5,1,30,0.9290562222222224,0.7938458632784394,0.6831677267269887,1.4287697600000002,,2017-03-05 02:00:00,2.07483,2.07483
2017-03-05 02:00:00,2017-03-05 02:30:00,271.5,0.0,77.1,0.0,174.8,0.96,35.0454,79.57,0.11007,2.1037,2017,3,5,2,0,0.6113475333333334,0.5510125849654774,0.6831677267269887,13.326945389999999,,2017-03-05 02:30:00,2.1037,2.1037
2017-03-05 02:30:00,2017-03-05 03:00:00,271.443,0.0,77.12,0.0,174.3,0.721,89.5571,86.3,0.10174,2.07483,2017,3,5,2,30,1.562273855555556,0.7209738161364567,0.6831677267269887,11.38613036,,2017-03-05 03:00:00,2.07483,2.07483
2017-03-05 03:00:00,2017-03-05 03:30:00,271.38599999999997,0.0,77.12,0.0,173.8,0.58,160.11,89.1,0.13864,2.07483,2017,3,5,3,0,2.7930300000000003,0.1980974048355024,0.6831677267269887,21.143154560000006,,2017-03-05 03:30:00,2.07483,2.07483
2017-03-05 03:30:00,2017-03-05 04:00:00,271.12699999999995,0.0,77.13,0.0,172.3,0.904,63.3498,82.8,0.23514,2.1037,2017,3,5,3,30,1.1051020666666667,0.8077330654479553,0.6831677267269887,60.81990155999999,,2017-03-05 04:00:00,2.1037,2.1037
2017-03-05 04:00:00,2017-03-05 04:30:00,270.868,0.0,77.15,0.0,170.70000000000002,0.531,57.6133,84.0,0.19117,2.1422,2017,3,5,4,0,1.005032011111111,0.4482591164701603,0.6831677267269887,40.200565790000006,,2017-03-05 04:30:00,2.1422,2.1422
2017-03-05 04:30:00,2017-03-05 05:00:00,270.74399999999997,0.0,77.17,0.0,169.4,1.518,34.0998,79.14,0.10611,2.21867,2017,3,5,4,30,0.5948520666666667,0.8506663086739158,0.6831677267269887,12.38526531,,2017-03-05 05:00:00,2.21867,2.21867
2017-03-05 05:00:00,2017-03-05 05:30:00,270.621,0.0,77.19,0.0,168.2,1.602,37.3093,67.52,0.11776,2.15052,2017,3,5,5,0,0.6508400111111112,0.9705795680278012,0.6831677267269887,15.254159360000001,,2017-03-05 05:30:00,2.15052,2.15052
2017-03-05 05:30:00,2017-03-05 06:00:00,270.399,0.0,77.2,0.0,165.5,1.277,49.9828,68.91,0.04663,2.1422,2017,3,5,5,30,0.8719221777777777,0.9776290532707175,0.6831677267269887,2.39179259,,2017-03-05 06:00:00,2.1422,2.1422
2017-03-05 06:00:00,2017-03-05 06:30:00,270.176,0.0,77.21,0.0,162.79999999999998,1.297,47.9938,66.34,0.05061,2.32979,2017,3,5,6,0,0.8372251777777778,0.9633962499095626,0.6831677267269887,2.81750931,,2017-03-05 06:30:00,2.32979,2.32979
2017-03-05 06:30:00,2017-03-05 07:00:00,269.91499999999996,0.0,77.23,0.0,159.9,1.188,61.9483,63.57,0.05174,2.15052,2017,3,5,6,30,1.080653677777778,1.0481316697915934,0.6831677267269887,2.94473036,,2017-03-05 07:00:00,2.15052,2.15052
2017-03-05 07:00:00,2017-03-05 07:30:00,269.654,16.143,77.24,0.0,157.0,1.251,48.2114,63.97,0.03869,2.24291,2017,3,5,7,0,0.8410210888888888,0.9324006624415766,0.6831677267269887,1.64660771,,2017-03-05 07:30:00,2.24291,2.24291
2017-03-05 07:30:00,2017-03-05 08:00:00,269.084,81.329,77.27,0.0,153.9,1.275,42.7299,61.62,0.04322,0.965488,2017,3,5,7,30,0.7453993666666666,0.8647882906335076,0.6831677267269887,2.05476524,,2017-03-05 08:00:00,0.965488,0.965488
2017-03-05 08:00:00,2017-03-05 08:30:00,268.51399999999995,174.946,77.3,0.0,150.89999999999998,1.176,42.5474,57.69,0.05799,0.854709,2017,3,5,8,0,0.7422157555555556,0.7948848845416866,0.6831677267269887,3.6991241099999996,,2017-03-05 08:30:00,0.854709,0.854709
2017-03-05 08:30:00,2017-03-05 09:00:00,268.772,247.003,77.31,0.0,155.8,0.551,66.3496,52.97,0.11859,0.23776,2017,3,5,8,30,1.157431911111111,0.504591775560728,0.6831677267269887,15.469946909999999,,2017-03-05 09:00:00,0.23776,0.23776
2017-03-05 09:00:00,2017-03-05 09:30:00,269.03099999999995,341.444,77.33,0.0,160.7,0.369,45.8098,50.6,0.05539,-2.94164,2017,3,5,9,0,0.7991265111111112,0.26447973589291063,0.6831677267269887,3.3748573100000003,,2017-03-05 09:30:00,-2.94164,-2.94164
2017-03-05 09:30:00,2017-03-05 10:00:00,269.46299999999997,406.862,77.34,0.0,162.9,0.318,89.1875,51.95,0.10651,0.0103015,2017,3,5,9,30,1.5558263888888888,0.3179643689179104,0.6831677267269887,12.478818109999999,,2017-03-05 10:00:00,0.0103015,0.0103015
2017-03-05 10:00:00,2017-03-05 10:30:00,269.895,515.805,77.33,0.0,165.1,0.582,155.864,52.2,0.17578,-1.19948,2017,3,5,10,0,2.718960888888889,0.23871432672814188,0.6831677267269887,33.98846923999999,,2017-03-05 10:30:00,-1.19948,-1.19948
2017-03-05 10:30:00,2017-03-05 11:00:00,270.71799999999996,569.093,77.32,0.0,199.5,1.482,205.279,59.49,0.11232,0.600729,2017,3,5,10,30,3.580978111111111,-0.6304181637367982,0.6831677267269887,13.877360640000001,,2017-03-05 11:00:00,0.600729,0.600729
